# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_89_90/
#
# total peaks = 26698
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 7931647.0
# Total tags in peaks = 7173674.0
# Approximate IP efficiency = 90.44%
# tags per bp = 0.003966
# expected tags per peak = 0.297
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.151667e-08
# FDR tag threshold = 7.0
# number of putative peaks = 31345
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4647
#
# cmd = findPeaks posFile_89_90/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
3-2785	3	136408965	136409115	-	11.3	0.800	10.000000	591.00	1.20e-22	0.777778	0.000000
3-2786	3	136592334	136592484	-	11.3	0.200	10.000000	21.11	8.38e-10	0.285714	0.600000
3-2901	3	137415185	137415335	-	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
3-2679	3	137742218	137742368	+	11.3	0.900	11.000000	32.83	1.83e-11	1.000000	0.000000
3-2902	3	139309016	139309166	+	11.3	0.667	9.000000	1182.00	2.35e-25	0.666667	0.000000
3-2903	3	141388138	141388288	+	11.3	0.667	9.000000	9.69	5.61e-07	0.666667	0.666667
3-2908	3	150872821	150872971	-	11.3	0.400	9.000000	6.35	1.78e-05	0.500000	0.250000
3-2909	3	151241810	151241960	-	11.3	0.500	9.000000	1182.00	2.35e-25	0.375000	0.000000
3-2911	3	156192804	156192954	+	11.3	0.714	9.000000	197.00	2.28e-18	0.666667	1.000000
3-2912	3	156318383	156318533	-	11.3	0.286	9.000000	295.50	6.03e-20	0.400000	0.333333
3-2913	3	157460209	157460359	-	11.3	0.800	9.000000	1182.00	2.35e-25	0.444444	0.600000
3-2914	3	160237481	160237631	-	11.3	0.800	9.000000	1182.00	2.35e-25	0.666667	0.333333
3-2916	3	162108811	162108961	-	11.3	0.500	9.000000	49.25	5.22e-13	0.571429	0.000000
3-2919	3	164420234	164420384	+	11.3	0.500	9.000000	591.00	1.20e-22	0.555556	0.500000
3-2924	3	168739459	168739609	-	11.3	0.679	9.000000	34.76	1.11e-11	0.250000	0.500000
3-2925	3	169766062	169766212	+	11.3	0.400	9.000000	45.46	1.06e-12	0.500000	0.250000
3-2926	3	170536252	170536402	+	11.3	0.200	9.000000	19.06	2.00e-09	0.400000	1.000000
3-2929	3	171793444	171793594	+	11.3	0.182	9.000000	59.10	1.04e-13	0.111111	0.375000
3-2698	3	172670928	172671078	-	11.3	0.636	11.000000	6.57	1.38e-05	0.666667	0.333333
3-2930	3	173788657	173788807	-	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
3-2931	3	173845123	173845273	+	11.3	0.462	9.000000	10.55	2.80e-07	0.333333	1.000000
3-2700	3	175673229	175673379	+	11.3	0.700	11.000000	6.22	2.10e-05	0.777778	0.500000
3-2938	3	178588927	178589077	-	11.3	0.900	9.000000	59.10	1.04e-13	1.000000	0.000000
3-2712	3	181882023	181882173	-	11.3	0.600	11.000000	295.50	6.03e-20	0.714286	0.000000
3-2810	3	182717247	182717397	-	11.3	0.500	10.000000	591.00	1.20e-22	0.666667	0.000000
3-2944	3	184337179	184337329	+	11.3	0.696	9.000000	147.75	2.99e-17	0.500000	0.000000
3-2945	3	185810082	185810232	-	11.3	0.200	9.000000	36.94	6.54e-12	0.333333	0.250000
3-2946	3	185894136	185894286	-	11.3	0.364	9.000000	11.82	1.11e-07	0.333333	0.833333
3-2947	3	186126030	186126180	-	11.3	0.200	9.000000	295.50	6.03e-20	0.666667	0.000000
3-2812	3	186637351	186637501	-	11.3	0.700	10.000000	5.68	4.20e-05	0.777778	1.000000
3-2949	3	189404990	189405140	+	11.3	0.700	9.000000	65.67	4.10e-14	0.444444	0.400000
3-2950	3	189746934	189747084	+	11.3	0.400	9.000000	295.50	6.03e-20	0.500000	0.333333
3-2951	3	189750976	189751126	-	11.3	0.400	9.000000	147.75	2.99e-17	0.428571	0.250000
3-2821	3	193820377	193820527	-	11.3	0.200	10.000000	49.25	5.22e-13	0.666667	0.000000
3-2955	3	199343906	199344056	+	11.3	0.500	9.000000	10.94	2.08e-07	0.714286	0.500000
3-2956	3	201300447	201300597	-	11.3	0.727	9.000000	65.67	4.10e-14	0.222222	0.571429
3-2825	3	202018427	202018577	+	11.3	0.300	10.000000	147.75	2.99e-17	0.222222	0.428571
3-2826	3	202210777	202210927	-	11.3	0.200	10.000000	98.50	1.12e-15	0.222222	0.857143
3-2959	3	202910201	202910351	-	11.3	0.600	9.000000	5.23	7.85e-05	0.444444	1.000000
3-2725	3	203021703	203021853	-	11.3	0.500	11.000000	42.21	2.03e-12	0.333333	0.333333
3-2960	3	203312562	203312712	+	11.3	0.800	9.000000	1182.00	2.35e-25	0.555556	0.500000
3-2963	3	207031403	207031553	+	11.3	0.800	9.000000	59.10	1.04e-13	0.555556	0.500000
3-2964	3	207821921	207822071	+	11.3	0.700	9.000000	295.50	6.03e-20	0.600000	0.500000
3-2970	3	212108387	212108537	-	11.3	0.900	9.000000	591.00	1.20e-22	0.444444	0.800000
3-2973	3	218206268	218206418	-	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
3-2832	3	219783958	219784108	+	11.3	0.300	10.000000	42.21	2.03e-12	0.750000	1.000000
3-2978	3	220367890	220368040	+	11.3	0.800	9.000000	5.58	4.85e-05	0.428571	1.000000
3-2834	3	223169058	223169208	+	11.3	0.700	10.000000	591.00	1.20e-22	0.714286	0.000000
3-2835	3	223392215	223392365	+	11.3	0.800	10.000000	25.70	1.54e-10	0.444444	0.200000
4-2647	4	837646	837796	+	11.3	0.800	9.000000	45.46	1.06e-12	0.888889	1.000000
4-2648	4	1064203	1064353	+	11.3	0.700	9.000000	26.86	1.05e-10	0.777778	0.000000
4-2547	4	1065910	1066060	+	11.3	0.364	10.000000	26.86	1.05e-10	0.375000	0.000000
4-2548	4	1999503	1999653	-	11.3	0.800	10.000000	591.00	1.20e-22	0.888889	0.000000
4-2652	4	2767119	2767269	+	11.3	0.700	9.000000	147.75	2.99e-17	1.000000	0.000000
4-2654	4	3490004	3490154	-	11.3	0.818	9.000000	18.47	2.62e-09	1.000000	0.000000
4-2657	4	5713299	5713449	+	11.3	0.800	9.000000	591.00	1.20e-22	0.777778	0.500000
4-2660	4	13722832	13722982	+	11.3	0.900	9.000000	591.00	1.20e-22	1.000000	0.000000
4-2661	4	14529759	14529909	+	11.3	0.300	9.000000	1182.00	2.35e-25	0.428571	0.000000
4-2390	4	18699200	18699350	-	11.3	0.364	12.000000	98.50	1.12e-15	0.333333	0.666667
4-2664	4	19461254	19461404	-	11.3	0.412	9.000000	7.04	8.05e-06	0.222222	0.714286
4-2563	4	20203247	20203397	+	11.3	0.700	10.000000	36.94	6.54e-12	0.777778	0.500000
4-2564	4	20219005	20219155	+	11.3	0.400	10.000000	73.88	1.44e-14	0.222222	0.285714
4-2666	4	23097575	23097725	+	11.3	0.900	9.000000	1182.00	2.35e-25	0.555556	0.250000
4-2668	4	28056696	28056846	-	11.3	0.500	9.000000	49.25	5.22e-13	0.555556	1.000000
4-2672	4	30460343	30460493	+	11.3	0.900	9.000000	118.20	2.20e-16	0.555556	0.500000
4-2679	4	32844526	32844676	-	11.3	0.300	9.000000	10.19	3.73e-07	0.333333	0.666667
4-2680	4	33470434	33470584	-	11.3	0.900	9.000000	23.64	3.16e-10	1.000000	0.000000
4-2682	4	36347183	36347333	-	11.3	0.200	9.000000	42.21	2.03e-12	0.222222	0.714286
4-2480	4	37049787	37049937	-	11.3	0.300	11.000000	28.14	7.00e-11	0.272727	0.250000
4-2683	4	37764972	37765122	+	11.3	0.800	9.000000	1182.00	2.35e-25	0.777778	0.500000
4-2684	4	39639281	39639431	-	11.3	0.900	9.000000	118.20	2.20e-16	0.888889	1.000000
4-2685	4	41698148	41698298	+	11.3	0.400	9.000000	45.46	1.06e-12	0.285714	0.400000
4-2686	4	41704222	41704372	-	11.3	0.900	9.000000	53.73	2.42e-13	0.555556	0.000000
4-2687	4	42174930	42175080	-	11.3	0.500	9.000000	8.21	2.36e-06	0.750000	0.000000
4-2573	4	48930689	48930839	+	11.3	0.900	10.000000	591.00	1.20e-22	0.666667	1.000000
4-2574	4	50341912	50342062	-	11.3	0.900	10.000000	53.73	2.42e-13	1.000000	0.000000
4-2688	4	50342856	50343006	-	11.3	0.400	9.000000	53.73	2.42e-13	0.444444	0.000000
4-2692	4	64233807	64233957	+	11.3	0.600	9.000000	42.21	2.03e-12	0.666667	1.000000
4-2693	4	66597351	66597501	+	11.3	0.909	9.000000	591.00	1.20e-22	1.000000	0.000000
4-2696	4	73524212	73524362	-	11.3	0.500	9.000000	1182.00	2.35e-25	0.555556	1.000000
4-2701	4	95074900	95075050	+	11.3	0.800	9.000000	147.75	2.99e-17	0.888889	0.000000
4-2495	4	107213858	107214008	-	11.3	0.900	11.000000	295.50	6.03e-20	0.888889	0.000000
4-2702	4	107914391	107914541	-	11.3	0.600	9.000000	98.50	1.12e-15	0.444444	1.000000
4-2703	4	109738260	109738410	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
4-2590	4	113087608	113087758	+	11.3	0.300	10.000000	19.06	2.00e-09	0.333333	0.666667
4-2706	4	124514604	124514754	-	11.3	0.429	9.000000	295.50	6.03e-20	0.333333	0.166667
4-2707	4	134617164	134617314	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
4-2709	4	135505474	135505624	+	11.3	0.900	9.000000	59.10	1.04e-13	1.000000	0.000000
4-2710	4	136271958	136272108	+	11.3	0.700	9.000000	591.00	1.20e-22	0.750000	0.500000
4-2411	4	140726873	140727023	+	11.3	0.700	12.000000	13.74	3.17e-08	0.777778	0.000000
4-2412	4	143830692	143830842	+	11.3	0.667	12.000000	7.78	3.64e-06	0.666667	1.000000
4-2712	4	151684447	151684597	-	11.3	0.900	9.000000	197.00	2.28e-18	0.555556	0.750000
4-2713	4	151740555	151740705	+	11.3	0.909	9.000000	295.50	6.03e-20	1.000000	0.000000
4-2714	4	153501530	153501680	-	11.3	0.500	9.000000	197.00	2.28e-18	0.500000	0.500000
4-2718	4	157510322	157510472	-	11.3	0.200	9.000000	591.00	1.20e-22	0.222222	0.571429
4-2719	4	158328960	158329110	-	11.3	0.800	9.000000	1182.00	2.35e-25	0.750000	1.000000
4-2720	4	160939746	160939896	+	11.3	0.500	9.000000	12.57	6.64e-08	0.666667	1.000000
4-2420	4	162294090	162294240	+	11.3	0.600	12.000000	23.64	3.16e-10	0.666667	0.666667
4-2723	4	163282066	163282216	+	11.3	0.200	9.000000	65.67	4.10e-14	0.285714	0.600000
4-2724	4	163422858	163423008	-	11.3	0.700	9.000000	10.02	4.28e-07	0.555556	0.250000
4-2726	4	163493524	163493674	-	11.3	0.300	9.000000	5.52	5.21e-05	0.750000	1.000000
4-2515	4	165999442	165999592	-	11.3	0.900	11.000000	98.50	1.12e-15	0.444444	0.200000
4-2422	4	166019779	166019929	+	11.3	0.923	12.000000	31.11	2.93e-11	0.750000	1.000000
4-2728	4	170366349	170366499	-	11.3	0.909	9.000000	8.95	1.17e-06	1.000000	0.000000
4-2729	4	170439011	170439161	+	11.3	0.667	9.000000	25.70	1.54e-10	0.750000	0.000000
4-2731	4	171588556	171588706	-	11.3	0.600	9.000000	13.13	4.63e-08	0.666667	0.666667
4-2732	4	172790220	172790370	+	11.3	0.900	9.000000	29.55	4.58e-11	0.800000	1.000000
4-2603	4	181904516	181904666	+	11.3	0.400	10.000000	39.40	3.71e-12	0.222222	0.571429
4-2436	4	182179961	182180111	+	11.3	0.500	12.000000	65.67	4.10e-14	0.714286	0.000000
4-2736	4	182739943	182740093	+	11.3	0.500	9.000000	6.64	1.27e-05	0.333333	0.333333
4-2737	4	183496460	183496610	-	11.3	0.714	9.000000	1182.00	2.35e-25	0.777778	1.000000
4-2738	4	183912863	183913013	-	11.3	0.800	9.000000	31.11	2.93e-11	0.666667	0.000000
4-2740	4	185745320	185745470	-	11.3	0.900	9.000000	11.82	1.11e-07	0.857143	1.000000
4-2741	4	185816242	185816392	+	11.3	0.400	9.000000	45.46	1.06e-12	0.666667	0.000000
4-2611	4	188164837	188164987	+	11.3	0.200	10.000000	197.00	2.28e-18	0.333333	0.000000
4-2745	4	190621305	190621455	+	11.3	0.300	9.000000	147.75	2.99e-17	0.666667	0.500000
4-2747	4	195018457	195018607	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
4-2442	4	195182183	195182333	-	11.3	0.200	12.000000	147.75	2.99e-17	0.250000	0.166667
4-2751	4	198957943	198958093	+	11.3	0.900	9.000000	591.00	1.20e-22	0.777778	1.000000
4-2753	4	202228578	202228728	-	11.3	0.636	9.000000	591.00	1.20e-22	0.555556	0.750000
4-2618	4	204443741	204443891	+	11.3	0.300	10.000000	73.88	1.44e-14	0.300000	0.571429
4-2754	4	205486314	205486464	-	11.3	0.900	9.000000	147.75	2.99e-17	0.888889	1.000000
4-2755	4	208030656	208030806	-	11.3	0.750	9.000000	5.68	4.20e-05	0.800000	1.000000
4-2756	4	210477448	210477598	+	11.3	0.700	9.000000	118.20	2.20e-16	0.666667	0.333333
4-2757	4	210541554	210541704	+	11.3	0.900	9.000000	1182.00	2.35e-25	0.625000	0.000000
4-2621	4	213427152	213427302	-	11.3	0.700	10.000000	295.50	6.03e-20	0.777778	0.500000
4-2759	4	213706679	213706829	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
4-2761	4	220532896	220533046	-	11.3	0.500	9.000000	59.10	1.04e-13	0.555556	1.000000
4-2541	4	229161225	229161375	-	11.3	0.500	11.000000	53.73	2.42e-13	0.555556	0.000000
4-2763	4	233221948	233222098	+	11.3	0.900	9.000000	12.06	9.37e-08	0.888889	0.000000
4-2765	4	235253261	235253411	+	11.3	0.455	9.000000	7.12	7.32e-06	0.666667	0.500000
4-2766	4	235996626	235996776	+	11.3	0.500	9.000000	45.46	1.06e-12	0.444444	0.600000
4-2637	4	236631876	236632026	-	11.3	0.600	10.000000	118.20	2.20e-16	0.444444	0.400000
4-2768	4	237471324	237471474	-	11.3	0.900	9.000000	59.10	1.04e-13	0.666667	0.333333
4-2769	4	237506416	237506566	+	11.3	0.900	9.000000	26.86	1.05e-10	1.000000	0.000000
4-2770	4	238030705	238030855	+	11.3	0.636	9.000000	9.85	4.91e-07	0.777778	0.000000
4-2772	4	238245487	238245637	+	11.3	0.700	9.000000	8.10	2.64e-06	0.777778	0.500000
4-2773	4	238824101	238824251	-	11.3	0.545	9.000000	147.75	2.99e-17	0.222222	0.428571
4-2373	4	239023179	239023329	-	11.3	0.900	13.000000	36.94	6.54e-12	1.000000	0.000000
4-2774	4	239084394	239084544	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
5-3253	5	809881	810031	-	11.3	0.700	9.000000	65.67	4.10e-14	1.000000	0.000000
5-3256	5	1844314	1844464	+	11.3	0.636	9.000000	14.77	1.73e-08	0.571429	0.666667
5-3257	5	2350140	2350290	+	11.3	0.900	9.000000	22.73	4.44e-10	0.777778	1.000000
5-3260	5	4039525	4039675	-	11.3	0.625	9.000000	147.75	2.99e-17	0.444444	0.600000
5-3262	5	5381628	5381778	-	11.3	0.900	9.000000	5.14	8.95e-05	0.666667	0.500000
5-3265	5	7582268	7582418	+	11.3	0.300	9.000000	13.43	3.84e-08	0.750000	0.000000
5-3266	5	9661889	9662039	-	11.3	0.900	9.000000	15.15	1.40e-08	0.555556	0.500000
5-3124	5	10967318	10967468	+	11.3	0.300	10.000000	197.00	2.28e-18	0.428571	0.500000
5-3269	5	10983099	10983249	+	11.3	0.900	9.000000	197.00	2.28e-18	1.000000	0.000000
5-3270	5	11701761	11701911	+	11.3	0.900	9.000000	5.85	3.36e-05	0.800000	1.000000
5-3273	5	14521568	14521718	-	11.3	0.400	9.000000	42.21	2.03e-12	0.333333	0.500000
5-3274	5	17247289	17247439	+	11.3	0.900	9.000000	591.00	1.20e-22	1.000000	0.000000
5-3275	5	18033579	18033729	+	11.3	0.900	9.000000	1182.00	2.35e-25	0.888889	0.000000
5-3276	5	18177761	18177911	+	11.3	0.900	9.000000	591.00	1.20e-22	1.000000	0.000000
5-3280	5	23053772	23053922	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
5-3139	5	30010833	30010983	+	11.3	0.600	10.000000	10.75	2.42e-07	0.750000	1.000000
5-3283	5	30241550	30241700	-	11.3	0.200	9.000000	295.50	6.03e-20	0.250000	0.500000
5-3284	5	30459993	30460143	-	11.3	0.900	9.000000	147.75	2.99e-17	0.714286	0.000000
5-3291	5	37256103	37256253	-	11.3	0.400	9.000000	84.43	4.40e-15	0.500000	0.250000
5-3293	5	40374758	40374908	-	11.3	0.800	9.000000	39.40	3.71e-12	0.571429	1.000000
5-3296	5	45572853	45573003	+	11.3	0.900	9.000000	73.88	1.44e-14	1.000000	0.000000
5-3145	5	47705656	47705806	-	11.3	0.600	10.000000	295.50	6.03e-20	0.666667	0.333333
5-3149	5	48709484	48709634	-	11.3	0.400	10.000000	17.91	3.41e-09	0.666667	0.000000
5-3299	5	49934277	49934427	-	11.3	0.900	9.000000	197.00	2.28e-18	0.777778	0.500000
5-3150	5	51460813	51460963	+	11.3	0.800	10.000000	39.40	3.71e-12	0.888889	0.000000
5-3301	5	52537673	52537823	-	11.3	0.400	9.000000	5.85	3.36e-05	0.500000	0.666667
5-2842	5	53426706	53426856	-	11.3	0.909	13.000000	9.09	9.34e-07	0.666667	0.666667
5-3303	5	56453089	56453239	-	11.3	0.300	9.000000	6.09	2.47e-05	1.000000	0.000000
5-3308	5	59635171	59635321	-	11.3	0.900	9.000000	295.50	6.03e-20	0.666667	0.000000
5-3309	5	59840679	59840829	-	11.3	0.900	9.000000	59.10	1.04e-13	0.888889	0.000000
5-3153	5	60956384	60956534	-	11.3	0.900	10.000000	295.50	6.03e-20	0.777778	1.000000
5-3310	5	62785551	62785701	-	11.3	0.600	9.000000	591.00	1.20e-22	0.857143	1.000000
5-3157	5	63652231	63652381	-	11.3	0.600	10.000000	98.50	1.12e-15	0.666667	0.000000
5-3159	5	65563635	65563785	-	11.3	0.900	10.000000	65.67	4.10e-14	0.300000	0.142857
5-3315	5	68539693	68539843	+	11.3	0.800	9.000000	147.75	2.99e-17	0.375000	0.800000
5-3319	5	74699855	74700005	-	11.3	0.900	9.000000	295.50	6.03e-20	0.333333	0.166667
5-3322	5	78340837	78340987	+	11.3	0.900	9.000000	591.00	1.20e-22	0.777778	0.500000
5-3323	5	81006849	81006999	+	11.3	0.600	9.000000	6.16	2.28e-05	0.444444	0.800000
5-3328	5	88643500	88643650	+	11.3	0.800	9.000000	197.00	2.28e-18	0.888889	1.000000
5-3329	5	90567535	90567685	-	11.3	0.200	9.000000	591.00	1.20e-22	0.222222	0.428571
5-3330	5	95257893	95258043	+	11.3	0.600	9.000000	1182.00	2.35e-25	0.666667	1.000000
5-3333	5	106300113	106300263	+	11.3	0.500	9.000000	8.82	1.32e-06	0.571429	0.333333
5-3183	5	122519102	122519252	-	11.3	0.818	10.000000	295.50	6.03e-20	0.600000	0.000000
5-3334	5	128569623	128569773	+	11.3	0.500	9.000000	591.00	1.20e-22	0.555556	0.000000
5-3336	5	144216051	144216201	-	11.3	0.818	9.000000	84.43	4.40e-15	1.000000	0.000000
5-3337	5	144425576	144425726	-	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
5-3339	5	145146627	145146777	-	11.3	0.600	9.000000	147.75	2.99e-17	0.666667	0.666667
5-3341	5	153587188	153587338	+	11.3	0.600	9.000000	31.11	2.93e-11	0.666667	0.000000
5-3343	5	157232736	157232886	-	11.3	0.600	9.000000	1182.00	2.35e-25	0.375000	0.400000
5-3345	5	162686362	162686512	+	11.3	0.900	9.000000	1182.00	2.35e-25	0.555556	1.000000
5-3347	5	166361847	166361997	-	11.3	0.300	9.000000	591.00	1.20e-22	0.333333	0.166667
5-3349	5	167978161	167978311	+	11.3	0.200	9.000000	6.16	2.28e-05	0.222222	0.571429
5-3350	5	168146114	168146264	-	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
5-3354	5	172609707	172609857	+	11.3	0.400	9.000000	15.15	1.40e-08	0.444444	0.000000
5-3357	5	176162461	176162611	-	11.3	0.727	9.000000	65.67	4.10e-14	0.500000	1.000000
5-3204	5	176264707	176264857	-	11.3	0.800	10.000000	6.64	1.27e-05	0.888889	1.000000
5-3205	5	176266829	176266979	-	11.3	0.900	10.000000	6.64	1.27e-05	0.888889	0.000000
5-3358	5	176657710	176657860	-	11.3	0.800	9.000000	1182.00	2.35e-25	0.444444	0.000000
5-3359	5	177558034	177558184	+	11.3	0.750	9.000000	591.00	1.20e-22	0.555556	0.500000
5-3360	5	177876076	177876226	+	11.3	0.500	9.000000	197.00	2.28e-18	0.555556	0.000000
5-3361	5	177891247	177891397	+	11.3	0.900	9.000000	42.21	2.03e-12	1.000000	0.000000
5-3362	5	178521896	178522046	+	11.3	0.800	9.000000	591.00	1.20e-22	0.888889	1.000000
5-3365	5	183577605	183577755	-	11.3	0.900	9.000000	1182.00	2.35e-25	0.666667	0.000000
5-3367	5	183756154	183756304	+	11.3	0.900	9.000000	591.00	1.20e-22	1.000000	0.000000
5-3212	5	184495246	184495396	-	11.3	0.900	10.000000	34.76	1.11e-11	0.888889	0.000000
5-3369	5	186778260	186778410	+	11.3	0.650	9.000000	10.55	2.80e-07	0.333333	0.500000
5-3370	5	189457683	189457833	-	11.3	0.800	9.000000	59.10	1.04e-13	0.888889	0.000000
5-3371	5	192895706	192895856	+	11.3	0.600	9.000000	98.50	1.12e-15	0.444444	0.600000
5-3221	5	193492281	193492431	-	11.3	0.300	10.000000	7.39	5.48e-06	0.428571	1.000000
5-3222	5	194216644	194216794	+	11.3	0.692	10.000000	6.79	1.06e-05	0.333333	0.833333
5-3376	5	199343526	199343676	-	11.3	0.909	9.000000	118.20	2.20e-16	0.777778	0.000000
5-3227	5	202345245	202345395	-	11.3	0.600	10.000000	118.20	2.20e-16	0.250000	0.500000
5-3381	5	205296244	205296394	-	11.3	0.364	9.000000	7.99	2.95e-06	0.500000	0.000000
5-3383	5	206794759	206794909	-	11.3	0.538	9.000000	295.50	6.03e-20	0.500000	0.250000
5-3384	5	207112690	207112840	-	11.3	0.800	9.000000	11.59	1.30e-07	0.857143	0.000000
5-3386	5	209763765	209763915	-	11.3	0.700	9.000000	591.00	1.20e-22	0.444444	0.000000
5-3387	5	210050634	210050784	-	11.3	0.900	9.000000	147.75	2.99e-17	0.888889	0.000000
5-3390	5	210918208	210918358	+	11.3	0.667	9.000000	25.70	1.54e-10	0.444444	0.400000
5-3391	5	212226886	212227036	-	11.3	0.917	9.000000	5.68	4.20e-05	0.625000	0.333333
5-3394	5	213308750	213308900	+	11.3	0.973	9.000000	118.20	2.20e-16	1.000000	0.000000
5-3109	5	213606255	213606405	+	11.3	0.818	11.000000	49.25	5.22e-13	0.555556	0.500000
5-3397	5	214555788	214555938	-	11.3	0.800	9.000000	118.20	2.20e-16	0.444444	0.600000
5-3401	5	217062444	217062594	-	11.3	0.417	9.000000	147.75	2.99e-17	0.428571	0.500000
6-2156	6	1242911	1243061	-	11.3	0.400	9.000000	147.75	2.99e-17	0.444444	0.600000
6-2157	6	2723960	2724110	+	11.3	0.818	9.000000	295.50	6.03e-20	1.000000	0.000000
6-2163	6	13105570	13105720	-	11.3	0.400	9.000000	11.82	1.11e-07	0.444444	1.000000
6-2057	6	13707785	13707935	+	11.3	0.900	10.000000	591.00	1.20e-22	1.000000	0.000000
6-2003	6	16144075	16144225	+	11.3	0.800	11.000000	147.75	2.99e-17	0.625000	1.000000
6-2060	6	18646243	18646393	+	11.3	0.800	10.000000	65.67	4.10e-14	0.888889	0.000000
6-2167	6	20545891	20546041	+	11.3	0.500	9.000000	1182.00	2.35e-25	0.555556	0.500000
6-2168	6	22726679	22726829	-	11.3	0.700	9.000000	1182.00	2.35e-25	0.777778	0.000000
6-2061	6	23727311	23727461	+	11.3	0.744	10.000000	25.70	1.54e-10	0.125000	0.285714
6-2169	6	26907560	26907710	-	11.3	0.550	9.000000	53.73	2.42e-13	1.000000	0.000000
6-2062	6	29645240	29645390	-	11.3	0.400	10.000000	21.89	6.14e-10	0.500000	0.250000
6-2171	6	33433020	33433170	+	11.3	0.900	9.000000	591.00	1.20e-22	0.777778	0.000000
6-2172	6	34222121	34222271	-	11.3	0.700	9.000000	49.25	5.22e-13	0.666667	1.000000
6-2063	6	34825220	34825370	+	11.3	0.600	10.000000	34.76	1.11e-11	1.000000	0.000000
6-2066	6	36947544	36947694	+	11.3	0.700	10.000000	7.58	4.48e-06	0.625000	1.000000
6-2067	6	38065484	38065634	-	11.3	0.500	10.000000	98.50	1.12e-15	0.666667	1.000000
6-2173	6	38793065	38793215	-	11.3	0.500	9.000000	9.09	9.34e-07	0.555556	0.750000
6-2071	6	42750832	42750982	+	11.3	0.700	10.000000	295.50	6.03e-20	0.777778	0.500000
6-2174	6	43228038	43228188	-	11.3	0.400	9.000000	1182.00	2.35e-25	0.666667	1.000000
6-2176	6	50470277	50470427	+	11.3	0.900	9.000000	1182.00	2.35e-25	1.000000	0.000000
6-2179	6	53661529	53661679	-	11.3	0.688	9.000000	5.79	3.62e-05	0.428571	0.500000
6-2178	6	53661553	53661703	+	11.3	0.588	9.000000	6.95	8.83e-06	0.500000	1.000000
6-2180	6	58606252	58606402	+	11.3	0.710	9.000000	11.82	1.11e-07	0.375000	1.000000
6-2181	6	60354329	60354479	-	11.3	0.462	9.000000	24.62	2.22e-10	0.625000	0.333333
6-2182	6	60355604	60355754	-	11.3	0.900	9.000000	28.14	7.00e-11	1.000000	0.000000
6-2079	6	66269122	66269272	-	11.3	0.700	10.000000	59.10	1.04e-13	0.571429	0.000000
6-2183	6	75161726	75161876	+	11.3	0.100	9.000000	21.89	6.14e-10	0.333333	0.000000
6-2184	6	81889771	81889921	-	11.3	0.900	9.000000	31.11	2.93e-11	0.888889	1.000000
6-2186	6	83127479	83127629	-	11.3	0.538	9.000000	11.82	1.11e-07	0.500000	0.500000
6-2012	6	85371025	85371175	-	11.3	0.900	11.000000	98.50	1.12e-15	1.000000	0.000000
6-2189	6	88316556	88316706	-	11.3	0.200	9.000000	1182.00	2.35e-25	0.500000	0.500000
6-2190	6	89071121	89071271	-	11.3	0.500	9.000000	59.10	1.04e-13	0.444444	0.800000
6-2085	6	92154565	92154715	-	11.3	0.267	10.000000	59.10	1.04e-13	0.222222	0.428571
6-2193	6	95014962	95015112	+	11.3	0.700	9.000000	197.00	2.28e-18	0.555556	0.750000
6-2088	6	95476895	95477045	-	11.3	0.600	10.000000	197.00	2.28e-18	0.666667	0.333333
6-2018	6	99906665	99906815	+	11.3	0.300	11.000000	197.00	2.28e-18	0.333333	0.166667
6-2195	6	101976821	101976971	-	11.3	0.700	9.000000	1182.00	2.35e-25	0.777778	0.000000
6-2196	6	103109658	103109808	+	11.3	0.300	9.000000	197.00	2.28e-18	0.375000	0.200000
6-2096	6	104150714	104150864	+	11.3	0.500	10.000000	295.50	6.03e-20	0.333333	0.000000
6-2200	6	108316467	108316617	+	11.3	0.500	9.000000	65.67	4.10e-14	0.666667	0.333333
6-2203	6	110073029	110073179	+	11.3	0.900	9.000000	73.88	1.44e-14	1.000000	0.000000
