# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_91_92/
#
# total peaks = 27084
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 5988795.0
# Total tags in peaks = 5289437.0
# Approximate IP efficiency = 88.32%
# tags per bp = 0.002994
# expected tags per peak = 0.225
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 1.470486e-07
# FDR tag threshold = 6.0
# number of putative peaks = 34369
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 7285
#
# cmd = findPeaks posFile_91_92/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
8-2681	8	116601853	116602003	-	11.7	0.500	7.000000	919.33	2.92e-19	0.571429	0.000000
8-2683	8	117372040	117372190	-	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
8-2684	8	117390411	117390561	-	11.7	0.625	7.000000	919.33	2.92e-19	0.571429	0.000000
8-2693	8	124118400	124118550	-	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
8-2694	8	124327080	124327230	+	11.7	0.300	7.000000	12.10	2.42e-06	0.250000	0.333333
8-2271	8	124472216	124472366	-	11.7	0.600	10.000000	51.07	1.57e-10	1.000000	0.000000
8-2696	8	126256550	126256700	+	11.7	0.750	7.000000	25.54	1.75e-08	1.000000	0.000000
8-2498	8	126406276	126406426	+	11.7	0.500	8.000000	13.93	9.72e-07	0.333333	0.250000
8-2698	8	126409966	126410116	+	11.7	0.375	7.000000	38.31	1.12e-09	1.000000	0.000000
8-2699	8	127586391	127586541	+	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
8-2700	8	128874803	128874953	+	11.7	0.625	7.000000	45.97	3.24e-10	0.571429	0.666667
8-2701	8	130220646	130220796	-	11.7	0.444	7.000000	28.73	7.93e-09	0.428571	0.500000
8-2704	8	131905782	131905932	-	11.7	0.750	7.000000	229.83	4.68e-15	0.857143	1.000000
8-2504	8	131941527	131941677	-	11.7	0.875	8.000000	51.07	1.57e-10	1.000000	0.000000
8-2712	8	135126806	135126956	+	11.7	0.500	7.000000	114.92	5.81e-13	0.571429	1.000000
8-2713	8	135583701	135583851	+	11.7	0.250	7.000000	919.33	2.92e-19	0.571429	0.333333
8-2714	8	136115160	136115310	+	11.7	0.875	7.000000	919.33	2.92e-19	0.800000	1.000000
8-2715	8	137678879	137679029	-	11.7	0.375	7.000000	38.31	1.12e-09	0.600000	1.000000
8-2390	8	139164408	139164558	+	11.7	0.875	9.000000	24.19	2.52e-08	0.571429	0.333333
8-2514	8	139247357	139247507	-	11.7	0.600	8.000000	76.61	9.63e-12	0.571429	0.666667
8-2515	8	139486492	139486642	-	11.7	0.875	8.000000	153.22	7.87e-14	1.000000	0.000000
8-2719	8	141541410	141541560	+	11.7	0.875	7.000000	12.77	1.71e-06	0.857143	0.000000
8-2722	8	142844626	142844776	-	11.7	0.625	7.000000	65.67	2.79e-11	0.285714	0.400000
8-2723	8	143993683	143993833	+	11.7	0.750	7.000000	15.32	5.22e-07	0.857143	0.000000
8-2727	8	146498537	146498687	-	11.7	0.625	7.000000	919.33	2.92e-19	0.571429	0.666667
8-2728	8	146600662	146600812	-	11.7	0.750	7.000000	919.33	2.92e-19	0.571429	0.333333
8-2729	8	146985532	146985682	+	11.7	0.875	7.000000	38.31	1.12e-09	0.666667	0.000000
8-2734	8	151455988	151456138	-	11.7	0.750	7.000000	91.93	2.73e-12	0.714286	1.000000
8-2735	8	152498528	152498678	-	11.7	0.250	7.000000	229.83	4.68e-15	0.666667	1.000000
8-2736	8	153515251	153515401	-	11.7	0.545	7.000000	8.67	1.97e-05	0.571429	0.333333
8-2738	8	155580091	155580241	-	11.7	0.375	7.000000	919.33	2.92e-19	0.285714	0.400000
8-2740	8	156168593	156168743	+	11.7	0.875	7.000000	9.01	1.56e-05	0.571429	1.000000
8-2741	8	156306746	156306896	+	11.7	0.750	7.000000	459.67	3.71e-17	0.714286	0.000000
8-2742	8	156709293	156709443	+	11.7	0.750	7.000000	114.92	5.81e-13	0.571429	0.333333
8-2743	8	157440639	157440789	+	11.7	0.875	7.000000	459.67	3.71e-17	0.666667	0.000000
8-2745	8	158562202	158562352	-	11.7	0.625	7.000000	28.73	7.93e-09	0.428571	0.250000
8-2746	8	158928092	158928242	-	11.7	0.875	7.000000	7.79	3.82e-05	0.857143	0.000000
8-2755	8	161269351	161269501	-	11.7	0.750	7.000000	919.33	2.92e-19	0.600000	0.000000
8-2756	8	161283546	161283696	+	11.7	0.625	7.000000	459.67	3.71e-17	0.714286	0.500000
8-2760	8	163203674	163203824	+	11.7	0.625	7.000000	229.83	4.68e-15	0.714286	1.000000
8-2763	8	163638177	163638327	+	11.7	0.444	7.000000	10.21	7.10e-06	0.428571	0.500000
8-2764	8	163638627	163638777	+	11.7	0.875	7.000000	10.21	7.10e-06	0.857143	1.000000
8-2766	8	164490504	164490654	-	11.7	0.875	7.000000	153.22	7.87e-14	1.000000	0.000000
8-2552	8	164722062	164722212	-	11.7	0.250	8.000000	57.46	7.00e-11	0.333333	0.750000
8-2767	8	164803126	164803276	-	11.7	0.375	7.000000	919.33	2.92e-19	0.500000	0.666667
8-2768	8	164898990	164899140	+	11.7	0.875	7.000000	459.67	3.71e-17	0.857143	0.000000
8-2769	8	166225494	166225644	+	11.7	0.375	7.000000	10.94	4.58e-06	0.500000	0.000000
8-2770	8	166345533	166345683	+	11.7	0.875	7.000000	30.64	5.12e-09	0.571429	0.333333
8-2411	8	166476447	166476597	-	11.7	0.889	9.000000	76.61	9.63e-12	0.600000	0.500000
8-2772	8	166678840	166678990	-	11.7	0.625	7.000000	91.93	2.73e-12	0.714286	0.500000
8-2774	8	166854095	166854245	-	11.7	0.375	7.000000	76.61	9.63e-12	1.000000	0.000000
8-2414	8	167004595	167004745	+	11.7	0.875	9.000000	41.79	6.21e-10	0.333333	0.666667
8-2776	8	167627365	167627515	-	11.7	0.625	7.000000	41.79	6.21e-10	0.857143	1.000000
8-2777	8	168615316	168615466	+	11.7	0.500	7.000000	91.93	2.73e-12	0.571429	0.333333
8-2781	8	170182844	170182994	-	11.7	0.875	7.000000	8.21	2.77e-05	0.750000	1.000000
8-2784	8	171066081	171066231	-	11.7	0.750	7.000000	41.79	6.21e-10	0.750000	1.000000
8-2786	8	171444482	171444632	+	11.7	0.625	7.000000	229.83	4.68e-15	0.285714	0.200000
8-2788	8	172020991	172021141	-	11.7	0.500	7.000000	19.99	9.04e-08	0.428571	0.750000
9-1925	9	958477	958627	+	11.7	0.750	9.000000	229.83	4.68e-15	0.857143	0.000000
9-2147	9	7121546	7121696	-	11.7	0.750	7.000000	919.33	2.92e-19	0.714286	0.500000
9-2148	9	8095569	8095719	+	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
9-2151	9	10457636	10457786	-	11.7	0.875	7.000000	153.22	7.87e-14	0.857143	0.000000
9-2154	9	12338688	12338838	+	11.7	0.125	7.000000	57.46	7.00e-11	0.200000	0.500000
9-2157	9	12998753	12998903	-	11.7	0.750	7.000000	919.33	2.92e-19	0.714286	1.000000
9-2159	9	13664422	13664572	-	11.7	0.667	7.000000	459.67	3.71e-17	0.428571	0.750000
9-2160	9	14322873	14323023	-	11.7	0.125	7.000000	30.64	5.12e-09	0.166667	0.400000
9-2161	9	14323513	14323663	-	11.7	0.875	7.000000	32.83	3.21e-09	0.333333	0.500000
9-2044	9	15620721	15620871	-	11.7	0.812	8.000000	7.54	4.68e-05	0.714286	0.500000
9-2045	9	16438897	16439047	-	11.7	0.250	8.000000	10.94	4.58e-06	0.250000	0.666667
9-2167	9	20343113	20343263	+	11.7	0.750	7.000000	15.85	4.18e-07	0.857143	1.000000
9-1941	9	22171422	22171572	-	11.7	0.875	9.000000	153.22	7.87e-14	1.000000	0.000000
9-2168	9	22258969	22259119	+	11.7	0.750	7.000000	45.97	3.24e-10	0.714286	0.500000
9-2172	9	24559667	24559817	-	11.7	0.375	7.000000	919.33	2.92e-19	0.428571	0.000000
9-2173	9	24610657	24610807	+	11.7	0.625	7.000000	229.83	4.68e-15	1.000000	0.000000
9-1947	9	25073628	25073778	+	11.7	0.200	9.000000	76.61	9.63e-12	0.285714	0.400000
9-2050	9	27996634	27996784	+	11.7	0.875	8.000000	76.61	9.63e-12	0.714286	0.000000
9-2181	9	32469274	32469424	-	11.7	0.750	7.000000	21.89	4.93e-08	0.428571	0.500000
9-2183	9	35106607	35106757	+	11.7	0.375	7.000000	153.22	7.87e-14	0.428571	0.500000
9-2184	9	38545722	38545872	+	11.7	0.625	7.000000	229.83	4.68e-15	0.714286	0.500000
9-2185	9	38729321	38729471	+	11.7	0.250	7.000000	229.83	4.68e-15	0.500000	0.500000
9-2187	9	43530480	43530630	+	11.7	0.375	7.000000	12.42	2.04e-06	0.714286	1.000000
9-2188	9	45489739	45489889	-	11.7	0.375	7.000000	7.54	4.68e-05	0.428571	0.750000
9-2194	9	56819248	56819398	+	11.7	0.812	7.000000	17.02	2.61e-07	0.571429	0.666667
9-2199	9	81594960	81595110	-	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
9-2066	9	82665749	82665899	-	11.7	0.625	8.000000	229.83	4.68e-15	0.285714	0.600000
9-2200	9	83739939	83740089	-	11.7	0.500	7.000000	20.89	6.72e-08	0.571429	1.000000
9-2216	9	100564829	100564979	+	11.7	0.375	7.000000	153.22	7.87e-14	1.000000	0.000000
9-2217	9	102107932	102108082	-	11.7	0.875	7.000000	10.69	5.32e-06	1.000000	0.000000
9-2223	9	106698615	106698765	-	11.7	0.875	7.000000	19.15	1.20e-07	0.800000	0.000000
9-2224	9	106896105	106896255	-	11.7	0.875	7.000000	7.30	5.69e-05	0.666667	1.000000
9-2225	9	107641577	107641727	+	11.7	0.750	7.000000	229.83	4.68e-15	0.833333	0.000000
9-2229	9	109339948	109340098	-	11.7	0.500	7.000000	459.67	3.71e-17	0.571429	0.000000
9-2080	9	109576576	109576726	-	11.7	0.500	8.000000	229.83	4.68e-15	0.666667	1.000000
9-2232	9	111858533	111858683	-	11.7	0.375	7.000000	459.67	3.71e-17	0.428571	0.500000
9-2237	9	115516943	115517093	+	11.7	0.875	7.000000	8.36	2.48e-05	1.000000	0.000000
9-2239	9	116774170	116774320	+	11.7	0.875	7.000000	153.22	7.87e-14	0.857143	1.000000
9-2240	9	117075816	117075966	-	11.7	0.625	7.000000	76.61	9.63e-12	0.285714	0.400000
9-2241	9	119153289	119153439	+	11.7	0.750	7.000000	919.33	2.92e-19	0.857143	0.000000
9-2085	9	122293591	122293741	+	11.7	0.875	8.000000	153.22	7.87e-14	0.666667	0.000000
9-2250	9	125939336	125939486	-	11.7	0.250	7.000000	229.83	4.68e-15	0.500000	0.500000
9-2251	9	126707810	126707960	-	11.7	0.750	7.000000	38.31	1.12e-09	0.571429	0.666667
9-2252	9	126708777	126708927	+	11.7	0.600	7.000000	919.33	2.92e-19	0.714286	0.000000
9-2253	9	127474689	127474839	-	11.7	0.375	7.000000	7.07	6.87e-05	0.333333	0.250000
9-2254	9	128353511	128353661	-	11.7	0.500	7.000000	91.93	2.73e-12	1.000000	0.000000
9-2256	9	129267723	129267873	-	11.7	0.250	7.000000	229.83	4.68e-15	0.285714	0.600000
9-2259	9	129607653	129607803	-	11.7	0.625	7.000000	14.36	7.95e-07	0.714286	1.000000
9-2260	9	131112975	131113125	+	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
9-2263	9	133302861	133303011	+	11.7	0.500	7.000000	8.36	2.48e-05	0.571429	1.000000
9-2093	9	135251681	135251831	-	11.7	0.875	8.000000	27.04	1.19e-08	1.000000	0.000000
9-2266	9	136954929	136955079	-	11.7	0.375	7.000000	11.21	3.93e-06	0.333333	0.250000
9-2269	9	139018719	139018869	-	11.7	0.875	7.000000	919.33	2.92e-19	0.714286	0.500000
9-2271	9	140375655	140375805	+	11.7	0.875	7.000000	8.36	2.48e-05	0.750000	1.000000
9-2272	9	141205951	141206101	+	11.7	0.875	7.000000	21.89	4.93e-08	1.000000	0.000000
9-2274	9	141795515	141795665	+	11.7	0.500	7.000000	153.22	7.87e-14	0.600000	0.500000
9-2275	9	141801010	141801160	+	11.7	0.875	7.000000	153.22	7.87e-14	1.000000	0.000000
9-2278	9	143848032	143848182	-	11.7	0.375	7.000000	153.22	7.87e-14	0.333333	0.500000
9-2279	9	144632999	144633149	+	11.7	0.875	7.000000	51.07	1.57e-10	0.571429	0.666667
9-2116	9	147348501	147348651	-	11.7	0.625	8.000000	13.52	1.18e-06	0.571429	0.000000
9-2287	9	147887376	147887526	-	11.7	0.875	7.000000	919.33	2.92e-19	0.285714	0.200000
9-2288	9	149281037	149281187	+	11.7	0.545	7.000000	11.79	2.86e-06	0.666667	0.000000
9-2119	9	150015580	150015730	+	11.7	0.375	8.000000	51.07	1.57e-10	0.428571	1.000000
9-2290	9	150403790	150403940	-	11.7	0.750	7.000000	27.04	1.19e-08	0.857143	0.000000
9-2122	9	151092274	151092424	+	11.7	0.625	8.000000	114.92	5.81e-13	0.500000	1.000000
9-2292	9	151527083	151527233	+	11.7	0.375	7.000000	459.67	3.71e-17	0.428571	0.750000
9-2293	9	151749130	151749280	-	11.7	0.500	7.000000	229.83	4.68e-15	0.571429	0.333333
9-2124	9	151920221	151920371	-	11.7	0.727	8.000000	76.61	9.63e-12	0.571429	0.666667
9-2014	9	152031167	152031317	-	11.7	0.875	9.000000	8.06	3.09e-05	1.000000	0.000000
9-2307	9	154570313	154570463	+	11.7	0.375	7.000000	459.67	3.71e-17	0.500000	0.666667
9-2308	9	154634616	154634766	+	11.7	0.889	7.000000	919.33	2.92e-19	0.857143	0.000000
9-2313	9	155867303	155867453	-	11.7	0.750	7.000000	919.33	2.92e-19	0.857143	0.000000
9-2314	9	155990584	155990734	+	11.7	0.875	7.000000	6.86	9.42e-05	0.600000	1.000000
Mt-37	Mt	91610	91760	+	11.7	0.875	7.000000	13.13	1.42e-06	1.000000	0.000000
Mt-39	Mt	112378	112528	-	11.7	0.700	7.000000	65.67	2.79e-11	1.000000	0.000000
Mt-40	Mt	251323	251473	+	11.7	0.444	7.000000	17.02	2.61e-07	1.000000	0.000000
Mt-34	Mt	252852	253002	+	11.7	0.875	9.000000	14.36	7.95e-07	0.571429	0.000000
Mt-41	Mt	419815	419965	-	11.7	0.875	7.000000	91.93	2.73e-12	1.000000	0.000000
scaffold_164-1	scaffold_164	1	6	+	11.7	0.875	7.000000	919.33	2.92e-19	1.000000	0.000000
scaffold_352-1	scaffold_352	301	451	+	11.7	0.250	7.000000	51.07	1.57e-10	0.333333	0.250000
scaffold_507-7	scaffold_507	499484	499634	-	11.7	0.625	7.000000	459.67	3.71e-17	0.714286	0.500000
1-4995	1	2536664	2536814	-	10.0	0.571	6.000000	9.85	3.86e-05	0.800000	1.000000
1-4628	1	3462505	3462655	-	10.0	0.714	7.000000	16.42	2.30e-06	0.400000	0.333333
1-4360	1	5947302	5947452	-	10.0	0.545	8.000000	32.83	4.31e-08	0.428571	0.500000
1-5014	1	9494556	9494706	+	10.0	0.857	6.000000	23.18	3.23e-07	1.000000	0.000000
1-5016	1	10976314	10976464	+	10.0	0.571	6.000000	78.80	2.51e-10	0.666667	1.000000
1-5019	1	11360644	11360794	-	10.0	0.857	6.000000	788.00	2.69e-16	0.600000	0.000000
1-5021	1	12139184	12139334	-	10.0	0.727	6.000000	98.50	6.68e-11	0.500000	0.666667
1-5022	1	12165110	12165260	+	10.0	0.800	6.000000	43.78	8.03e-09	0.500000	0.000000
1-5023	1	12515722	12515872	-	10.0	0.766	6.000000	13.59	6.63e-06	0.333333	0.750000
1-5024	1	13680620	13680770	-	10.0	0.571	6.000000	32.83	4.31e-08	0.500000	0.333333
1-5027	1	14326584	14326734	-	10.0	0.857	6.000000	788.00	2.69e-16	0.666667	1.000000
1-5028	1	14484729	14484879	+	10.0	0.714	6.000000	24.62	2.28e-07	0.833333	0.000000
1-5029	1	14803533	14803683	-	10.0	0.857	6.000000	394.00	1.71e-14	0.600000	0.000000
1-5030	1	15734972	15735122	+	10.0	0.429	6.000000	12.31	1.14e-05	0.333333	0.750000
1-5031	1	16346723	16346873	+	10.0	0.857	6.000000	788.00	2.69e-16	0.666667	1.000000
1-5033	1	16784101	16784251	-	10.0	0.571	6.000000	39.40	1.49e-08	0.800000	0.000000
1-4660	1	18973322	18973472	+	10.0	0.857	7.000000	24.62	2.28e-07	0.833333	0.000000
1-5036	1	21218896	21219046	+	10.0	0.857	6.000000	65.67	7.38e-10	1.000000	0.000000
1-5038	1	23617264	23617414	-	10.0	0.429	6.000000	78.80	2.51e-10	0.600000	1.000000
1-5039	1	24206303	24206453	+	10.0	0.857	6.000000	78.80	2.51e-10	1.000000	0.000000
1-4665	1	24792803	24792953	+	10.0	0.500	7.000000	65.67	7.38e-10	0.750000	1.000000
1-5058	1	36425251	36425401	+	10.0	0.857	6.000000	28.14	1.05e-07	0.666667	1.000000
1-5059	1	38065263	38065413	-	10.0	0.857	6.000000	11.26	1.87e-05	0.500000	1.000000
1-5065	1	39409039	39409189	-	10.0	0.429	6.000000	10.10	3.37e-05	0.500000	0.666667
1-5076	1	43692229	43692379	-	10.0	0.429	6.000000	10.10	3.37e-05	0.400000	0.666667
1-5080	1	45789260	45789410	-	10.0	0.143	6.000000	394.00	1.71e-14	0.166667	1.000000
1-5086	1	47393570	47393720	-	10.0	0.857	6.000000	788.00	2.69e-16	0.666667	1.000000
1-4420	1	48996403	48996553	-	10.0	0.750	8.000000	131.33	1.21e-11	0.500000	0.333333
1-5090	1	49318315	49318465	+	10.0	0.909	6.000000	98.50	6.68e-11	0.333333	0.500000
1-5092	1	49736796	49736946	+	10.0	0.571	6.000000	197.00	1.08e-12	0.600000	0.500000
1-4422	1	50862432	50862582	+	10.0	0.750	8.000000	10.94	2.18e-05	0.666667	0.000000
1-5093	1	51167620	51167770	+	10.0	0.857	6.000000	788.00	2.69e-16	0.666667	0.500000
1-5096	1	52633638	52633788	-	10.0	0.714	6.000000	49.25	4.02e-09	0.833333	1.000000
1-5100	1	56075158	56075308	+	10.0	0.857	6.000000	26.27	1.57e-07	0.750000	1.000000
1-5103	1	56887035	56887185	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5104	1	59185906	59186056	-	10.0	0.857	6.000000	197.00	1.08e-12	1.000000	0.000000
1-5106	1	60248802	60248952	-	10.0	0.286	6.000000	98.50	6.68e-11	0.333333	0.500000
1-5107	1	61022535	61022685	-	10.0	0.429	6.000000	16.42	2.30e-06	0.500000	0.000000
1-5108	1	61026191	61026341	-	10.0	0.625	6.000000	16.42	2.30e-06	0.833333	1.000000
1-4442	1	61141296	61141446	+	10.0	0.143	8.000000	8.95	6.43e-05	0.200000	0.500000
1-5111	1	62890980	62891130	+	10.0	0.714	6.000000	98.50	6.68e-11	0.333333	0.000000
1-5112	1	63851284	63851434	+	10.0	0.714	6.000000	788.00	2.69e-16	0.833333	1.000000
1-5119	1	71027692	71027842	+	10.0	0.286	6.000000	394.00	1.71e-14	0.333333	0.500000
1-5122	1	73387798	73387948	+	10.0	0.730	6.000000	98.50	6.68e-11	0.666667	1.000000
1-5124	1	74492577	74492727	-	10.0	0.571	6.000000	788.00	2.69e-16	0.666667	0.500000
1-5125	1	76164101	76164251	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5127	1	78724647	78724797	-	10.0	0.286	6.000000	32.83	4.31e-08	0.333333	0.750000
1-5129	1	80007664	80007814	-	10.0	0.286	6.000000	8.57	8.15e-05	0.333333	0.750000
1-5130	1	81451082	81451232	+	10.0	0.714	6.000000	788.00	2.69e-16	0.500000	0.333333
1-4755	1	86001520	86001670	+	10.0	0.714	7.000000	65.67	7.38e-10	0.666667	0.500000
1-5132	1	86848060	86848210	+	10.0	0.750	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5133	1	87636375	87636525	-	10.0	0.714	6.000000	788.00	2.69e-16	0.833333	1.000000
1-4455	1	93916196	93916346	+	10.0	0.857	8.000000	65.67	7.38e-10	0.857143	0.000000
1-5139	1	96331163	96331313	-	10.0	0.857	6.000000	56.29	1.83e-09	0.500000	0.666667
1-5143	1	98173604	98173754	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5145	1	98363433	98363583	+	10.0	0.833	6.000000	10.37	2.92e-05	0.500000	0.500000
1-5146	1	98460379	98460529	+	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5148	1	102899273	102899423	+	10.0	0.286	6.000000	197.00	1.08e-12	0.500000	0.500000
1-5149	1	103625473	103625623	-	10.0	0.750	6.000000	197.00	1.08e-12	0.833333	1.000000
1-5152	1	105239817	105239967	-	10.0	0.714	6.000000	394.00	1.71e-14	0.500000	0.666667
1-5156	1	106902398	106902548	-	10.0	0.571	6.000000	19.70	8.18e-07	0.800000	0.000000
1-5158	1	108021073	108021223	+	10.0	0.429	6.000000	197.00	1.08e-12	0.333333	0.000000
1-4466	1	119384649	119384799	-	10.0	0.600	8.000000	49.25	4.02e-09	0.571429	0.666667
1-5162	1	119661907	119662057	+	10.0	0.333	6.000000	98.50	6.68e-11	0.500000	0.500000
1-4467	1	120200396	120200546	+	10.0	0.429	8.000000	197.00	1.08e-12	0.833333	1.000000
1-4770	1	122044690	122044840	+	10.0	0.714	7.000000	65.67	7.38e-10	0.333333	0.500000
1-5164	1	126854114	126854264	+	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5166	1	135777259	135777409	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-4213	1	138623285	138623435	-	10.0	0.875	9.000000	65.67	7.38e-10	0.714286	1.000000
1-5169	1	141047880	141048030	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5172	1	141946310	141946460	+	10.0	0.857	6.000000	394.00	1.71e-14	0.666667	1.000000
1-5173	1	145068258	145068408	+	10.0	0.143	6.000000	394.00	1.71e-14	0.166667	0.400000
1-4477	1	147209135	147209285	-	10.0	0.143	8.000000	131.33	1.21e-11	0.200000	0.750000
1-5175	1	147999537	147999687	+	10.0	0.571	6.000000	65.67	7.38e-10	0.666667	0.000000
1-4216	1	151744400	151744550	+	10.0	0.143	9.000000	10.65	2.53e-05	0.250000	0.000000
1-5181	1	151750569	151750719	-	10.0	0.857	6.000000	32.83	4.31e-08	0.333333	0.500000
1-5182	1	154039728	154039878	+	10.0	0.857	6.000000	788.00	2.69e-16	0.500000	1.000000
1-4783	1	154524153	154524303	-	10.0	0.286	7.000000	18.76	1.08e-06	0.333333	0.500000
1-5183	1	155633255	155633405	+	10.0	0.857	6.000000	78.80	2.51e-10	1.000000	0.000000
1-5184	1	156550579	156550729	-	10.0	0.714	6.000000	56.29	1.83e-09	0.833333	1.000000
1-5185	1	157143716	157143866	+	10.0	0.143	6.000000	394.00	1.71e-14	0.250000	1.000000
1-4794	1	167005064	167005214	+	10.0	0.857	7.000000	394.00	1.71e-14	0.428571	0.500000
1-5190	1	167533811	167533961	+	10.0	0.571	6.000000	16.42	2.30e-06	0.666667	0.000000
1-5191	1	167916247	167916397	-	10.0	0.286	6.000000	24.62	2.28e-07	0.333333	0.750000
1-5192	1	169375098	169375248	+	10.0	0.286	6.000000	197.00	1.08e-12	0.400000	0.666667
1-5193	1	170491500	170491650	+	10.0	0.429	6.000000	98.50	6.68e-11	0.666667	1.000000
1-5194	1	170994429	170994579	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5198	1	174238664	174238814	-	10.0	0.250	6.000000	78.80	2.51e-10	0.250000	0.666667
1-5199	1	174392317	174392467	-	10.0	0.714	6.000000	197.00	1.08e-12	0.833333	0.000000
1-5203	1	179861168	179861318	-	10.0	0.571	6.000000	394.00	1.71e-14	0.333333	0.500000
1-5204	1	180015243	180015393	+	10.0	0.857	6.000000	394.00	1.71e-14	0.500000	0.333333
1-5205	1	180424747	180424897	+	10.0	0.429	6.000000	24.62	2.28e-07	1.000000	0.000000
1-5206	1	180425701	180425851	+	10.0	0.286	6.000000	24.62	2.28e-07	1.000000	0.000000
1-5209	1	181732322	181732472	+	10.0	0.714	6.000000	788.00	2.69e-16	0.500000	0.666667
1-5211	1	183842431	183842581	-	10.0	0.571	6.000000	23.18	3.23e-07	0.666667	1.000000
1-5221	1	191037970	191038120	+	10.0	0.429	6.000000	20.74	6.10e-07	1.000000	0.000000
1-4821	1	192067692	192067842	-	10.0	0.556	7.000000	20.74	6.10e-07	0.400000	0.333333
1-5226	1	194762266	194762416	+	10.0	0.857	6.000000	32.83	4.31e-08	0.500000	0.333333
1-5232	1	197772559	197772709	+	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5233	1	198507033	198507183	+	10.0	0.571	6.000000	23.18	3.23e-07	0.500000	0.666667
1-4512	1	198574592	198574742	+	10.0	0.857	8.000000	20.74	6.10e-07	0.333333	0.750000
1-5235	1	202028635	202028785	+	10.0	0.571	6.000000	43.78	8.03e-09	0.500000	0.000000
1-5237	1	204353724	204353874	-	10.0	0.857	6.000000	788.00	2.69e-16	0.833333	0.000000
1-5239	1	205955850	205956000	-	10.0	0.857	6.000000	78.80	2.51e-10	0.833333	1.000000
1-4520	1	206167728	206167878	+	10.0	0.857	8.000000	23.18	3.23e-07	0.571429	0.333333
1-4839	1	206308029	206308179	+	10.0	0.429	7.000000	197.00	1.08e-12	0.500000	0.666667
1-4840	1	206351967	206352117	-	10.0	0.714	7.000000	9.38	5.02e-05	0.833333	0.000000
1-5245	1	212378284	212378434	-	10.0	0.571	6.000000	49.25	4.02e-09	0.666667	0.500000
1-5246	1	212378607	212378757	-	10.0	0.714	6.000000	49.25	4.02e-09	0.666667	0.000000
1-5247	1	212573910	212574060	+	10.0	0.571	6.000000	98.50	6.68e-11	1.000000	0.000000
1-5248	1	212679440	212679590	+	10.0	0.571	6.000000	394.00	1.71e-14	0.800000	1.000000
1-5249	1	212943840	212943990	-	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5250	1	214189075	214189225	-	10.0	0.500	6.000000	32.83	4.31e-08	0.500000	0.666667
1-4849	1	216494356	216494506	-	10.0	0.125	7.000000	14.07	5.45e-06	0.250000	0.666667
1-4850	1	216818533	216818683	-	10.0	0.857	7.000000	394.00	1.71e-14	0.833333	1.000000
1-4535	1	217371584	217371734	-	10.0	0.714	8.000000	131.33	1.21e-11	0.833333	1.000000
1-5253	1	218463406	218463556	+	10.0	0.857	6.000000	788.00	2.69e-16	1.000000	0.000000
1-5254	1	218473228	218473378	-	10.0	0.857	6.000000	10.65	2.53e-05	0.500000	1.000000
1-5255	1	220028205	220028355	-	10.0	0.571	6.000000	788.00	2.69e-16	0.333333	0.250000
1-4855	1	222176734	222176884	+	10.0	0.571	7.000000	78.80	2.51e-10	0.666667	0.000000
1-5259	1	222994520	222994670	+	10.0	0.714	6.000000	394.00	1.71e-14	0.833333	0.000000
1-5261	1	224317537	224317687	+	10.0	0.429	6.000000	394.00	1.71e-14	0.600000	0.000000
1-5263	1	226063000	226063150	+	10.0	0.571	6.000000	788.00	2.69e-16	0.666667	0.000000
1-5265	1	226597172	226597322	+	10.0	0.571	6.000000	10.37	2.92e-05	0.800000	0.000000
1-5271	1	228317363	228317513	+	10.0	0.857	6.000000	56.29	1.83e-09	1.000000	0.000000
