# HOMER Peaks
# Peak finding parameters:
# tag directory = tagDir_root/
#
# total peaks = 6689
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 206252.0
# Total tags in peaks = 173087.0
# Approximate IP efficiency = 83.92%
# tags per bp = 0.000103
# expected tags per peak = 0.008
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.666873e-08
# FDR tag threshold = 3.0
# number of putative peaks = 7029
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 340
#
# cmd = findPeaks tagDir_root/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
1-844	1	22937888	22938038	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-845	1	23349334	23349484	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-848	1	24811312	24811462	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-849	1	25390662	25390812	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-850	1	25743590	25743740	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-851	1	26526227	26526377	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-852	1	28079828	28079978	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-853	1	28450457	28450607	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-855	1	29470107	29470257	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-857	1	30766219	30766369	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-858	1	31489717	31489867	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-860	1	32097779	32097929	+	145.5	0.750	3.000000	49.25	3.54e-05	1.000000	0.000000
1-861	1	32162126	32162276	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-862	1	32875956	32876106	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-863	1	33220262	33220412	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-864	1	33462171	33462321	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-865	1	34674765	34674915	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-867	1	35137735	35137885	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-658	1	36977509	36977659	+	145.5	0.750	4.000000	197.00	5.80e-07	1.000000	0.000000
1-869	1	37670081	37670231	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-659	1	37875949	37876099	-	145.5	0.750	4.000000	98.50	4.57e-06	1.000000	0.000000
1-870	1	38192163	38192313	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-871	1	41442034	41442184	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-872	1	42324339	42324489	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-873	1	42525599	42525749	-	145.5	0.500	3.000000	394.00	7.30e-08	1.000000	0.000000
1-874	1	43060045	43060195	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-875	1	44535920	44536070	+	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	1.000000
1-876	1	44953585	44953735	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-877	1	45054124	45054274	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-878	1	45342104	45342254	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-879	1	45518111	45518261	-	145.5	0.750	3.000000	65.67	1.52e-05	0.666667	1.000000
1-880	1	45931686	45931836	-	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-881	1	46141089	46141239	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-882	1	46686378	46686528	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-883	1	46741963	46742113	-	145.5	0.750	3.000000	49.25	3.54e-05	0.666667	1.000000
1-884	1	47182389	47182539	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-668	1	47508982	47509132	+	145.5	0.750	4.000000	197.00	5.80e-07	1.000000	0.000000
1-885	1	47859674	47859824	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-886	1	47903340	47903490	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-887	1	48543828	48543978	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-889	1	50343976	50344126	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-890	1	52759177	52759327	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-891	1	52772742	52772892	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-892	1	53707110	53707260	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-893	1	54530441	54530591	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-894	1	54821888	54822038	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-895	1	55069344	55069494	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-896	1	55502199	55502349	-	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	0.000000
1-897	1	56935389	56935539	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-898	1	57481361	57481511	+	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-899	1	59580929	59581079	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-900	1	61626410	61626560	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-901	1	61710504	61710654	-	145.5	0.250	3.000000	65.67	1.52e-05	0.333333	0.500000
1-902	1	62080423	62080573	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-903	1	62500529	62500679	-	145.5	0.750	3.000000	49.25	3.54e-05	1.000000	0.000000
1-904	1	65092315	65092465	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-905	1	66032203	66032353	-	145.5	0.500	3.000000	394.00	7.30e-08	1.000000	0.000000
1-907	1	66627625	66627775	+	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	0.000000
1-909	1	68883831	68883981	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-910	1	70162071	70162221	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-911	1	70432484	70432634	+	145.5	0.500	3.000000	65.67	1.52e-05	0.666667	1.000000
1-912	1	71073993	71074143	-	145.5	0.750	3.000000	49.25	3.54e-05	1.000000	0.000000
1-915	1	74189311	74189461	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-916	1	74237615	74237765	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-917	1	75635939	75636089	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-918	1	75968913	75969063	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-919	1	78299872	78300022	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-689	1	80191303	80191453	-	145.5	0.750	4.000000	98.50	4.57e-06	1.000000	0.000000
1-921	1	80926805	80926955	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-922	1	82024084	82024234	-	145.5	0.750	3.000000	49.25	3.54e-05	1.000000	0.000000
1-923	1	82028848	82028998	-	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-924	1	82245020	82245170	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-925	1	82393978	82394128	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-926	1	83414027	83414177	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-927	1	83531820	83531970	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-928	1	83751106	83751256	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-929	1	84424800	84424950	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-930	1	86622938	86623088	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-931	1	87175952	87176102	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-932	1	87350420	87350570	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-933	1	88858366	88858516	-	145.5	0.250	3.000000	197.00	5.80e-07	0.333333	0.500000
1-934	1	89623055	89623205	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-935	1	91256846	91256996	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-936	1	91369351	91369501	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-937	1	92521255	92521405	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-700	1	98363400	98363550	+	145.5	0.500	4.000000	197.00	5.80e-07	1.000000	0.000000
1-701	1	98364666	98364816	-	145.5	0.250	4.000000	39.40	6.82e-05	0.333333	0.000000
1-938	1	99856321	99856471	+	145.5	0.750	3.000000	49.25	3.54e-05	0.666667	0.000000
1-939	1	99857539	99857689	+	145.5	0.750	3.000000	49.25	3.54e-05	1.000000	0.000000
1-940	1	101278166	101278316	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-941	1	105768745	105768895	-	145.5	0.250	3.000000	197.00	5.80e-07	0.333333	0.500000
1-942	1	106851073	106851223	+	145.5	0.750	3.000000	197.00	5.80e-07	0.666667	0.000000
1-943	1	106909687	106909837	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-944	1	107464187	107464337	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-945	1	107534352	107534502	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-946	1	107858375	107858525	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-947	1	111228307	111228457	+	145.5	0.750	3.000000	39.40	6.82e-05	1.000000	0.000000
1-948	1	111228970	111229120	+	145.5	0.500	3.000000	39.40	6.82e-05	0.666667	1.000000
1-949	1	112735435	112735585	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-950	1	113099690	113099840	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-951	1	113535133	113535283	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-952	1	113549647	113549797	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-953	1	120117647	120117797	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-954	1	122892331	122892481	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-955	1	123494583	123494733	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-956	1	137433807	137433957	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-957	1	137945060	137945210	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-958	1	138622144	138622294	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-959	1	143836503	143836653	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-960	1	146243759	146243909	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-962	1	150876487	150876637	-	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	0.000000
1-963	1	151750073	151750223	+	145.5	0.750	3.000000	65.67	1.52e-05	0.666667	1.000000
1-965	1	155211554	155211704	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-966	1	158650581	158650731	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-967	1	164509743	164509893	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-968	1	164522337	164522487	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-969	1	165985391	165985541	+	145.5	0.500	3.000000	394.00	7.30e-08	1.000000	0.000000
1-970	1	167535994	167536144	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-971	1	168712503	168712653	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-972	1	171300583	171300733	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-973	1	172897973	172898123	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-974	1	174238441	174238591	+	145.5	0.750	3.000000	49.25	3.54e-05	0.666667	1.000000
1-976	1	175119748	175119898	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-977	1	176328793	176328943	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-978	1	177055191	177055341	+	145.5	0.750	3.000000	39.40	6.82e-05	1.000000	0.000000
1-979	1	177622884	177623034	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-980	1	177647516	177647666	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-982	1	181703956	181704106	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-983	1	183806135	183806285	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-984	1	183872211	183872361	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-985	1	184274326	184274476	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-986	1	184646148	184646298	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-987	1	184732941	184733091	+	145.5	0.286	3.000000	98.50	4.57e-06	1.000000	0.000000
1-988	1	187364547	187364697	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-989	1	187365969	187366119	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-990	1	187417896	187418046	-	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	0.000000
1-991	1	187675880	187676030	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-992	1	189434187	189434337	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-993	1	189435835	189435985	+	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-994	1	189619050	189619200	+	145.5	0.500	3.000000	98.50	4.57e-06	1.000000	0.000000
1-996	1	190733080	190733230	+	145.5	0.500	3.000000	98.50	4.57e-06	0.666667	0.000000
1-997	1	190797097	190797247	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1001	1	195754984	195755134	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1002	1	197295916	197296066	-	145.5	0.500	3.000000	197.00	5.80e-07	0.666667	0.000000
1-1003	1	197997832	197997982	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1004	1	198426155	198426305	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1005	1	198686900	198687050	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1006	1	198775918	198776068	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1007	1	202083594	202083744	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1008	1	202337446	202337596	-	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-1009	1	202683716	202683866	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1010	1	203604716	203604866	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1011	1	205237555	205237705	-	145.5	0.750	3.000000	49.25	3.54e-05	0.666667	1.000000
1-1012	1	205963003	205963153	-	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	1.000000
1-1013	1	206163044	206163194	+	145.5	0.250	3.000000	394.00	7.30e-08	0.500000	1.000000
1-1014	1	207166876	207167026	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1015	1	207219549	207219699	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1016	1	207280742	207280892	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1017	1	207907503	207907653	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1018	1	208057264	208057414	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1019	1	208146851	208147001	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1020	1	208212114	208212264	+	145.5	0.600	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1021	1	208870639	208870789	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1022	1	209011067	209011217	+	145.5	0.750	3.000000	197.00	5.80e-07	0.666667	0.000000
1-1023	1	210036539	210036689	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1024	1	212574256	212574406	-	145.5	0.500	3.000000	197.00	5.80e-07	0.666667	1.000000
1-1026	1	215246237	215246387	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1027	1	216924131	216924281	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1028	1	217264563	217264713	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1029	1	218719142	218719292	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1030	1	219284980	219285130	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1031	1	219657927	219658077	-	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	1.000000
1-1032	1	220880819	220880969	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1033	1	222584615	222584765	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1034	1	223686223	223686373	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1035	1	226376606	226376756	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1036	1	227117189	227117339	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1037	1	227311044	227311194	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1038	1	227596107	227596257	+	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	0.000000
1-1040	1	227996699	227996849	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-762	1	228313766	228313916	-	145.5	0.750	4.000000	98.50	4.57e-06	1.000000	0.000000
1-1041	1	229272477	229272627	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1042	1	230076885	230077035	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1043	1	230985219	230985369	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1044	1	231451493	231451643	+	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	1.000000
1-1046	1	232458458	232458608	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1047	1	233105405	233105555	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1048	1	235779188	235779338	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1049	1	238877851	238878001	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1050	1	240824997	240825147	+	145.5	0.500	3.000000	98.50	4.57e-06	0.666667	0.000000
1-1051	1	243504981	243505131	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1052	1	244798648	244798798	-	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-1053	1	245087194	245087344	+	145.5	0.500	3.000000	65.67	1.52e-05	1.000000	0.000000
1-1054	1	245087559	245087709	+	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-1055	1	246257845	246257995	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1056	1	246539471	246539621	-	145.5	0.500	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1057	1	246611103	246611253	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1058	1	246752419	246752569	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1059	1	248346698	248346848	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1060	1	248656139	248656289	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1061	1	248795608	248795758	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1064	1	251773280	251773430	+	145.5	0.250	3.000000	65.67	1.52e-05	0.333333	1.000000
1-1065	1	252048280	252048430	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1066	1	253300635	253300785	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1067	1	253363344	253363494	-	145.5	0.750	3.000000	65.67	1.52e-05	1.000000	0.000000
1-1070	1	253775530	253775680	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1071	1	253854867	253855017	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1072	1	253967360	253967510	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1073	1	254949947	254950097	-	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	0.000000
1-1075	1	255383873	255384023	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1076	1	257247717	257247867	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1077	1	258427645	258427795	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1078	1	258456827	258456977	-	145.5	0.600	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1079	1	258499709	258499859	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1081	1	261015992	261016142	+	145.5	0.500	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1082	1	261363641	261363791	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1083	1	262610446	262610596	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1084	1	263219113	263219263	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1089	1	264941829	264941979	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-785	1	265051775	265051925	-	145.5	0.500	4.000000	49.25	3.54e-05	0.500000	1.000000
1-1090	1	265590003	265590153	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1092	1	268497076	268497226	+	145.5	0.750	3.000000	197.00	5.80e-07	0.666667	0.000000
1-1093	1	269005434	269005584	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1094	1	271835339	271835489	-	145.5	0.500	3.000000	394.00	7.30e-08	0.666667	0.000000
1-1095	1	272113654	272113804	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1096	1	272736508	272736658	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1098	1	273396734	273396884	-	145.5	0.500	3.000000	98.50	4.57e-06	0.666667	0.000000
1-1100	1	273932651	273932801	-	145.5	0.750	3.000000	65.67	1.52e-05	0.666667	1.000000
1-1101	1	274801980	274802130	+	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1102	1	275009565	275009715	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1105	1	276673055	276673205	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1106	1	276887595	276887745	+	145.5	0.750	3.000000	39.40	6.82e-05	1.000000	0.000000
1-1108	1	278198477	278198627	-	145.5	0.667	3.000000	98.50	4.57e-06	0.333333	0.500000
1-1110	1	278424383	278424533	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1111	1	278831918	278832068	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1113	1	281783326	281783476	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1114	1	281932713	281932863	-	145.5	0.750	3.000000	197.00	5.80e-07	0.666667	1.000000
1-1115	1	283154124	283154274	+	145.5	0.500	3.000000	197.00	5.80e-07	0.666667	1.000000
1-1116	1	285993617	285993767	+	145.5	0.750	3.000000	39.40	6.82e-05	1.000000	0.000000
1-1117	1	286519915	286520065	-	145.5	0.500	3.000000	197.00	5.80e-07	0.666667	1.000000
1-1118	1	287367435	287367585	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1119	1	287786212	287786362	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1120	1	289306164	289306314	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1123	1	292414077	292414227	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1124	1	292415315	292415465	-	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1125	1	292584448	292584598	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1126	1	292606679	292606829	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1127	1	292784661	292784811	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1128	1	294712595	294712745	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1129	1	295140698	295140848	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1130	1	295385097	295385247	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1131	1	295569142	295569292	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1132	1	295583739	295583889	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1133	1	296103622	296103772	-	145.5	0.750	3.000000	98.50	4.57e-06	1.000000	0.000000
1-1134	1	296966669	296966819	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1136	1	298820157	298820307	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1137	1	299547521	299547671	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
1-1138	1	300051950	300052100	+	145.5	0.750	3.000000	197.00	5.80e-07	1.000000	0.000000
1-1139	1	301004220	301004370	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-340	10	2405612	2405762	+	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-341	10	2437134	2437284	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-342	10	3996560	3996710	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-343	10	4616670	4616820	+	145.5	0.250	3.000000	49.25	3.54e-05	0.500000	1.000000
10-345	10	6170284	6170434	-	145.5	0.750	3.000000	394.00	7.30e-08	0.666667	0.000000
10-346	10	6533166	6533316	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-348	10	9597652	9597802	-	145.5	0.750	3.000000	394.00	7.30e-08	1.000000	0.000000
10-349	10	10294946	10295096	-	145.5	0.500	3.000000	49.25	3.54e-05	0.666667	1.000000
10-350	10	10889887	10890037	-	145.5	0.500	3.000000	394.00	7.30e-08	1.000000	0.000000
